req_num,text,tests,guidance
3.7.6,"Cuando el personal realiza operaciones manuales de gestión de claves criptográficas en texto no cifrado, gestión de claves. • De acuerdo con el E stándar ISO 19592 o su equivalente en la industria para la generación de claves secretas compartidas.",Evalúe las políticas y procedimientos documentados de gestión de claves. ; Entreviste al personal. ; Observe los procesos.,"Este control es aplicable para operaciones manuales de administración de claves. Una clave criptográfica que simplemente se divide en dos partes no cumple con este requisito. Las claves secretas o privadas almacenadas como componentes clave o recursos compartidos de claves deben generarse a través de uno de los siguientes métodos : • Utilizando un generador de números aleatorios aprobado y dentro de un dispositivo criptográfico seguro (SCD), como un módulo de seguridad de hardware (HSM) o un dispositivo de punto de interacción aprobado por PTS,"
3.7.7,Se implementan políticas y procedimientos de administración de claves para incluir la prevención de la sustitución no autorizada de claves gestión de claves.,Evalúe las políticas y procedimientos documentados de gestión de claves. ; Entreviste al personal. ; Observe los procesos.,
3.7.8,Las políticas y los procedimientos de administración de claves se implementan para incluir que los custodios de claves criptográficas reconozcan formalmente (por escrito o electrónicamente) que comprenden y aceptan sus responsabilidades como gestión de claves.,Evalúe las políticas y procedimientos documentados de gestión de claves. ; Revise la documentación u otras evidencias de los reconocimientos de los custodios clave.,
3.7.9,Requisito adicional sólo para proveedores de servicios © 2006- 2024 Requisito 4: Prote ger los Datos de T arjetahabiente con Criptografía Robusta Durante la Transmisión a Través de Redes Abiertas y Públicas Implementado Implementado,,
4.1,Los procesos y mecanismos para proteger los datos de tarjetahabiente con criptografía robusta durante la transmisión a través de redes públicas abiertas están definidos y comprendidos.,,
4.1.1,Todas las políticas de seguridad y procedimientos operativos que se identifican en el Requisito 4 son: • Documentados. • Actualizados. • En uso. • Conocidos por todas las partes involucradas.,Evalúe la documentación. ; Entreviste al personal.,
4.1.2,"Los roles y responsabilidades para realizar las actividades del Requisito 4 están documentadas, asignadas y comprendidas. © 2006- 2024 Implementado Implementado",Evalúe la documentación. ; Entreviste al personal responsable.,
4.2,Los datos PAN está protegidos con criptografía robusta durante la transmisión.,,
4.2.1,Se implementan fuertes protocolos de seguridad y criptografía de la siguiente manera para proteger los datos PAN durante la transmisión a través de redes públicas abiertas : • Sólo se aceptan claves y certificados confiables . © 2006- 2024 Implementado Implementado,"Evalúe las políticas y procedimientos documentados. ; Entreviste al personal. ; Evalúe las configuraciones del sistema. ; Evalúe las transmisiones de datos de tarjetahabiente . ; Evalúe las claves y los certificados. • Los certificados utilizados para proteger los datos PAN durante la transmisión a través de redes públicas abiertas se confirman como válidos y no están vencidos ni revocados . Este punto es una de las mejores prácticas hasta su fecha de vigencia; consulte las notas de aplicabilidad a continuación para obtener más detalles. • El protocolo en uso sólo admite versiones o configuraciones seguras y no admite el apoyo ni el uso de versiones, algoritmos, tamaños de clave o implementaciones inseguras . • La fuerza del cifrado es apropiada para la metodología de cifrado en uso .","Un certificado auto-firmado también puede ser aceptable si el certificado es emitido por una CA interna dentro de la organización, si el autor del certificado está confirmado y si el certificado está verificado (por ejemplo, mediante hash o firma) y no está caducado. El punto anterior (para confirmar que los certificados utilizados para proteger los datos PAN durante la transmisión a través de redes públicas abiertas son válidos y no están vencidos ni revocados) es una mejor práctica hasta el 31 de marzo de 2025, después de lo cual se requerirá como parte del Requisito 4.2.1 y debe tenerse en cuenta en su totalidad durante una evaluación PCI DSS ."
4.2.1.1,Se mantiene un inventario de las caves y certificados confiables de la entidad utilizados para proteger los datos PAN durante la transmisión.,Evalúe las políticas y procedimientos documentados. ; Evalúe el inventario de claves y certificados confiables.,"Este requisito es una práctica recomendada hasta el 31 de marzo de 2025, después de lo cual será obligatorio y debe tenerse en cuenta en su totalidad durante una evaluación PCI DSS ."
4.2.1.2,Las redes inalámbricas que transmiten datos PAN o están conectadas al CDE utilizan las mejores prácticas de la industria para implementar criptografía robusta para autenticación y transmisión.,Evalúe las configuraciones del sistema.,
4.2.2,Los datos PAN están protegidos con criptografía procedimientos documentados. © 2006- 2024 Manten er un Programa de Gestión de Vulnerabilidades Requisito 5: Prote ger Todos los Sistemas y Redes de Software Mali cioso Implementado Implementado,Evalúe las políticas y procedimientos documentados. ; Evalúe las configuraciones del sistema y la documentación del proveedor.,"Este requisito también se aplica si un cliente, u otro tercero, solicita que se le envíe datos PAN a través de tecnologías de mensajería de usuario final. Pueden darse casos en los que una entidad reciba datos de tarjetahabiente no solicitados a través de un canal de comunicación inseguro que no estaba destinado a la transmisión de datos sensibles. Ante esta situación, la entidad puede optar por incluir el canal en el ámbito de su CDE y protegerlo de acuerdo con PCI DSS o eliminar los datos de tarjetahabiente e implementar medidas para evitar que el canal se utilice para los datos de tarjetahabiente."
5.1,Se definen y comprenden los procesos y mecanismos para proteger todos los sistemas y redes del software malintencionado.,,
5.1.1,Todas las políticas de seguridad y procedimientos operativos que se identifican en el Requisito 5 son: • Documentados . • Actualizados . • En uso . • Conocidos por todas las partes involucradas.,Evalúe la documentación. ; Entreviste al personal.,
5.1.2,"Los roles y responsabilidades para realizar las actividades del Requisito 5 están documentadas, asignadas y comprendidas.",Evalúe la documentación. ; Entreviste al personal responsable.,
5.2,"El software malintencionado (malware) es evadido, o se detecta y se soluciona.",,
5.2.1,"Una solución antimalware se aplicará a todos los componentes del sistema, excepto a aquellos componentes del sistema identificados en evaluaciones periódicas según el Requisito 5.2.3 que concluye que los componentes del sistema no están en riesgo de malware.",Evalúe los Componentes del Sistema. ; Evalúe las evaluaciones periódicas.,
5.2.2,Las soluciones antimalware implementadas: • Detectan todos los tipos conocidos de malware. proveedor. © 2006- 2024 Implementado Implementado,Evalúe la documentación del proveedor. ; Evalúe las configuraciones del sistema.,
5.2.3,Todos los componentes del sistema que no se encuentren en riesgo de malware se evalúan periódicamente para incluir lo siguiente: • Una lista documentada de todos los componentes del sistema que no están en riesgo de malware. • Identificación y evaluación de amenazas de malware en evolución para los componentes del sistema . • Confirmación de si dichos componentes del sistema continúan sin requerir protección documentados.,Evalúe las políticas y procedimientos documentados. ; Entreviste al personal. ; Evalúe la lista de los componentes del sistema que no corren riesgo de sufrir malware y compárela contra los componentes del sistema que no cuenten con una solución antimalware.,Los componentes del sistema cubiertos por este requisito son aquellos para los que no existe una solución antimalware implementada según el Requisito 5.2.1.
5.2.3.1,"La frecuencia de las evaluaciones periódicas de los componentes del sistema identificados como no en riesgo de malware se define en el análisis de riesgo específico de la entidad, el cual se realiza de acuerdo con todos los elementos especificados en el Requisito 12.3.1.",Evalúe el análisis de riesgos específico. ; Evalúe los resultados documentados de las evaluaciones periódicas. ; Entreviste al personal.,"Este requisito es una práctica recomendada hasta el 31 de marzo de 2025, después de lo cual será obligatorio y debe tenerse en cuenta en su totalidad durante una evaluación PCI DSS ."
5.3,"Los mecanismos y procesos antimalware están activos, son mantenidos y monitoreados.",,
5.3.1,Las soluciones antimalware se mantienen maestra. © 2006- 2024 Implementado Implementado,Evalúe las soluciones antimalware incluyendo cualquier instalación maestra. ; Evalúe los Componentes y Registros del Sistema.,
5.3.2,Soluciones antimalware: • Realizan escaneos periódicos y escaneos activos o en tiempo real • Realizan un análisis continuo del incluyendo cualquier instalación maestra.,Evalúe las soluciones antimalware incluyendo cualquier instalación maestra. ; Evalúe los Componentes del Sistema. ; Evalúe los resultados de registros y escaneos.,
5.3.2.1,"Si se realizan escaneos periódicos de malware para cumplir con el requisito 5.3.2, la frecuencia de los escaneos se define en el análisis de riesgos específico de la entidad, que se realiza de acuerdo con todos los elementos especificados en el Requisito 12.3.1.",Evalúe el análisis de riesgos específico. ; Evalúe los resultados documentados de los escaneos de malware. ; Entreviste al personal.,"Este requisito aplica para las entidades que realizan escaneos periódicos de malware para cumplir con el Requisito 5.3.2. Este requisito es una práctica recomendada hasta el 31 de marzo de 2025, después de lo cual será obligatorio y debe tenerse en cuenta en su totalidad durante una evaluación PCI DSS ."
5.3.3,"Para los medios electrónicos extraíbles, la solución antimalware: • Realiza escaneos automáticos cuando el medio es insertado, conectado o montado lógicamente, • Realiza un análisis continuo del comportamiento de los sistemas o procesos cuando el medio está insertado, conectado o montado lógicamente. © 2006- 2024 Implementado Implementado",Evalúe las configuraciones de las soluciones antimalware. ; Evalúe los componentes del sistema con medios electrónicos removibles. ; Evalúe los resultados de registros y escaneos.,"Este requisito es una práctica recomendada hasta el 31 de marzo de 2025, después de lo cual será obligatorio y debe tenerse en cuenta en su totalidad durante una evaluación PCI DSS ."
5.3.4,Los registros de auditoría de la solución antimalware están habilitados y se conservan de soluciones antimalware.,Evalúe las configuraciones de las soluciones antimalware.,
5.3.5,"Los mecanismos antimalware no pueden ser desactivados o alterados por los usuarios, a menos que esté específicamente documentado y autorizado por la administración en cada caso, por antimalware.",Evalúe las configuraciones antimalware. ; Observe los procesos. ; Entreviste al personal responsable.,"Las soluciones antimalware sólo pueden desactivarse temporalmente si existe una necesidad técnica legítima, autorizada por la dirección en cada caso. Si es necesario desactivar la protección antimalware para un fin específico, esto debe ser formalmente autorizado. También puede ser necesario implementar medidas de seguridad adicionales para el período durante el cual la protección antimalware no está activa ."
5.4,Los mecanismos contra phishing protegen a los usuarios contra los ataques de phishing.,,
5.4.1,Existen procesos y mecanismos automatizados para detectar y proteger al personal contra ataques implementados. © 2006- 2024 Requisito 6: Desarrollar y Mantener Sistemas y Softwares Seguros Implementado Implementado,Observe los procesos implementados. ; Evalúe los mecanismos.,"El enfoque de este requisito es proteger al personal con acceso a los componentes del sistema en el ámbito PCI DSS. Cumplir con este requisito de controles técnicos y automatizados para detectar y proteger al personal contra el phishing no es igual a lo que establece el Requisito 12.6.3.1 en cuanto al entrenamiento de concienciación sobre seguridad. Cumplir con este requisito tampoco implica que se está cumpl iendo con el requisito de proporcionar al personal capacitación en cuanto a concienciación de seguridad, y viceversa. Este requisito es una práctica recomendada hasta el 31 de marzo de 2025, después de lo cual será obligatorio y debe tenerse en cuenta en su totalidad durante una evaluación PCI DSS ."
6.1,Se definen y comprenden los procesos y mecanismos para desarrollar y mantener sistemas y software seguros.,,
6.1.1,Todas las políticas de seguridad y procedimientos operativos que se identifican en el Requisito 6 son: • Documentados. • Actualizados. • En uso. • Conocidos por todas las partes involucradas.,Evalúe la documentación. ; Entreviste al personal.,
6.1.2,"Los roles y responsabilidades para realizar las actividades del Requisito 6 están documentadas, asignadas y comprendidas. © 2006- 2024 Implementado Implementado",Evalúe la documentación. ; Entreviste al personal responsable.,
6.2,El software a medida y personalizado se desarrolla de forma segura.,,
6.2.1,"El software a medida y personalizado se desarrolla de forma segura, de la siguiente manera: • Basándose en los estándares de la industria y/o mejores prácticas para un desarrollo seguro. • De acuerdo con los PCI DSS (por ejemplo, autenticación segura y registro). • Incorporar la consideración de la información de problemas de seguridad durante cada etapa software. © 2006- 2024 Implementado Implementado",Evalúe los procedimientos documentados de desarrollo de software.,Esto aplica a todo el software desarrollado por o para la entidad para su propio uso. Esto incluye software tanto a la medida como personalizado. Esto no aplica para el software de terceros .
6.2.2,"El personal de desarrollo de software que trabaja en software a medida y personalizado recibe capacitación al menos una vez cada 12 meses de la siguiente manera : • Sobre la seguridad de software relevante para su función laboral y lenguajes de desarrollo. • Incluyendo diseño de software seguro y técnicas de codificación segura. • Incluyendo, si se utilizan herramientas de prueba de seguridad, cómo utilizar las herramientas para detectar vulnerabilidades en software. © 2006- 2024 Implementado Implementado",Evalúe los procedimientos documentados de desarrollo de software. ; Evalúe los registros de entrenamiento. ; Entreviste al personal.,"El personal de desarrollo de software sigue estando informado sobre las prácticas de desarrollo seguras; seguridad de software; y ataques contra los lenguajes, marcos o aplicaciones que desarrollan. El personal puede recibir asistencia y orientación cuando sea necesario."
6.2.3,"El software a la medida y personalizado es revisado antes de ser lanzado a producción o para los clientes, a fin de identificar y corregir posibles vulnerabilidades de codificación, de la siguiente manera: • Las revisiones de código garantizan que el código se desarrolle de acuerdo con las pautas de codificación segura. • Las revisiones de código buscan vulnerabilidades de software tanto existentes como emergentes. software. © 2006- 2024 Implementado Implementado",Evalúe los procedimientos documentados de desarrollo de software. ; Entreviste al personal responsable. ; Evalúe las evidencias de los cambios en el software a medida y personalizado.,Las revisiones manuales de código pueden ser llevadas a cabo por personal interno con conocimientos o por personal de terceros con conocimientos. Una persona a la que se le ha concedido formalmente la responsabilidad del control de la publicación y que no es ni el autor original del código ni el revisor del mismo cumple con los criterios de ser administrador.
6.2.4,"Las técnicas de ingeniería de software u otros métodos están definidos y en uso para el software a medida y personalizado por el personal de desarrollo de software a fin de impedir o mitigar los ataques de software comunes y las vulnerabilidades relacionadas, incluyendo, pero no limitado a lo siguiente: • Ataques de inyección, incluyendo SQL, LDAP, XPath u otros fallos de tipo comando, parámetro, objeto, defecto o de inyección. © 2006- 2024 Implementado Implementado","Evalúe los procedimientos documentados. ; Entreviste al personal responsable por el desarrollo de software. • Ataques a datos y estructuras de datos, incluyendo intentos de manipulación de buffers, punteros, datos de entrada o datos compartidos . • Ataques al uso de criptografía, incluyendo intentos de explotar implementaciones criptográficas débiles, inseguras o inapropiadas, algoritmos, suites de cifrado o modos de operación. • Ataques a la lógica del negocio, incluyendo los intentos de abusar o eludir las características y funcionalidades de la aplicación a través de la manipulación de las APIs, los protocolos y canales de comunicación, la funcionalidad del lado del cliente, u otras funciones y recursos del sistema/aplicación. Esto incluye los scripts entre sitios (XSS) y la falsificación de petición entre sitios (CSRF ). (continuación)",Esto se aplica a todo el software desarrollado por o para la entidad para su propio uso. Esto incluye software tanto a medida como personalizado. Esto no aplica para el software de terceros .
6.3,"Las vulnerabilidades de seguridad se identifican y son abordadas. 6.3.1 gestionan de la siguiente manera: • Las nuevas vulnerabilidades de seguridad se identifican utilizando fuentes reconocidas por la industria de información de vulnerabilidades de seguridad, incluyendo alertas de equipos internacionales y nacionales de respuesta a emergencias informáticas (CERTs ). • A las vulnerabilidades se les asigna una clasificación de riesgo basada en las mejores prácticas de la industria y considerando su impacto potencial . • Las clasificaciones de riesgo identifican, como mínimo, todas las vulnerabilidades consideradas de alto riesgo o críticas para el entorno. • Se cubren las vulnerabilidades de los programas informáticos a medida y de terceros (por ejemplo, sistemas operativos y bases de datos ). © 2006- 2024 Implementado Implementado",Evalúe las políticas y procedimientos. ; Entreviste al personal responsable. ; Evalúe la documentación. ; Observe los procesos.,"Este requisito no se consigue con los escaneos, y es adicional a la realización de los escaneos de vulnerabilidades realizados para los Requisitos 11.3.1 y 11.3.2. Este requisito se refiere a un proceso para monitorizar activamente las fuentes de la industria en materia de información de vulnerabilidades y para que la entidad determine la clasificación de riesgo que se asociará con cada vulnerabilidad."
6.3.2,A fin de facilitar la gestión de vulnerabilidades y parches se mantiene un inventario del software a medida y personalizado y de los componentes del software de terceros incorporados en el software a medida y personalizado.,Evalúe la documentación. ; Entreviste al personal.,"Este requisito es una práctica recomendada hasta el 31 de marzo de 2025, después de lo cual será obligatorio y debe tenerse en cuenta en su totalidad durante una evaluación PCI DSS ."
6.3.3,"Todos los componentes del sistema están protegidos contra vulnerabilidades conocidas mediante la instalación de parches /actualizaciones de seguridad aplicables de la siguiente manera: • Los parches/actualizaciones para vulnerabilidades críticas (identificados de acuerdo con el proceso de clasificación de riesgos del Requisito 6.3.1) se instalan dentro del período de un mes de su emisión. • Todos los demás parches/actualizaciones de seguridad aplicables se instalan dentro de un período de tiempo apropiado según determine la entidad de acuerdo a la evaluación de la criticidad del riesgo para el entorno, tal como se identifica en el proceso de clasificación de riesgos del Requisito 6.3.1. © 2006- 2024 Implementado Implementado",Evalúe las políticas y procedimientos. ; Evalúe los componentes del sistema y software relacionado. • Compare la lista de parches de seguridad instalados con las listas de parches del proveedor recientes.,
6.4,Las aplicaciones web públicas están protegidas contra ataques.,,
6.4.1,"Para las aplicaciones web de cara al público, las nuevas amenazas y vulnerabilidades se abordan de forma continua y están protegidas contra los ataques conocidos de la siguiente manera: • Revisión de las aplicaciones web de cara al público mediante herramientas o métodos de evaluación de la seguridad de las vulnerabilidades de las aplicaciones, sean manuales o automatizadas, como sigue: – Al menos una vez cada 12 meses y después de cambios significativos. – Por una entidad especializada en seguridad de aplicaciones. – Incluyendo, como mínimo, todos los ataques de software comunes descritos en el Requisito 6.2.4. – Todas las vulnerabilidades se clasifican de acuerdo con el Requisito 6.3.1. – Se corrigen todas las vulnerabilidades. – La aplicación se vuelve a examinar después de las correcciones . (continuación) © 2006- 2024 Implementado Implementado",Evalúe los procesos documentados. ; Entreviste al personal. ; Evalúe los registros de las evaluaciones de seguridad de las aplicaciones. ; Evalúe los ajustes de configuración del sistema y los registros de auditoría.,
6.4.2,"Para aplicaciones web de cara al público se implementa una solución técnica automatizada que detecta e impide continuamente ataques basados en la web, con al menos lo siguiente: • Se instala frente a aplicaciones web de cara al público y está configurado para detectar e impedir ataques basados en la web. • Funcionando activamente y actualizándose según corresponda. • Generando registros de auditoría. • Configurados ya sea para bloquear los ataques basados en la web o para generar una alerta que se investigue inmediatamente.",Evalúe los ajustes de configuración del sistema. ; Evalúe los registros de auditoría. ; Entreviste al personal responsable.,"Este nuevo requisito reemplazará al Requisito 6.4.1 una vez que termine su fecha de vigencia. Este requisito es una práctica recomendada hasta el 31 de marzo de 2025, después de lo cual será obligatorio y debe tenerse en cuenta en su totalidad durante una evaluación PCI DSS ."
6.4.3,Todos los scripts de las páginas de pago que se cargan y ejecutan en el navegador del consumidor se gestionan de la siguiente manera: • Se implementa un método para confirmar que cada script está autorizado. © 2006- 2024 Implementado Implementado,Evalúe las políticas y procedimientos. ; Entreviste al personal responsable. ; Evalúe los registros de inventario. ; Evalúe las configuraciones del sistema. • Se implementa un método para asegurar la integridad de cada script . • Se mantiene un inventario de todos los scripts con una justificación empresarial o técnica por escrito que explique su necesidad. (continuación),"Este requisito se aplica a todos los scripts cargados desde el entorno de la entidad y a los scripts cargados desde terceras y cuartas partes. Este requisito también se aplica a los scripts en la(s) página(s) web de la entidad que incluyen una página/formulario de pago incrustado de un TPSP/procesador de pagos (por ejemplo, uno o más marcos en línea o iframes). Este requisito no se aplica a una entidad para scripts en una página/formulario de pago incrustado de un TPSP/procesador de pagos (por ejemplo, uno o más iframes), cuando la entidad incluye una página/formulario de pago del TPSP/procesador de pagos en su página web. La gestión de los scripts en la página/formulario de pago incrustado del TPSP/procesador de pagos es responsabilidad del TPSP/procesador de pagos de acuerdo con este requisito. Este requisito es una práctica recomendada hasta el 31 de marzo de 2025, después de lo cual será obligatorio y debe tenerse en cuenta en su totalidad durante una evaluación PCI DSS ."
6.5,Los cambios en todos los componentes del sistema se gestionan de forma segura.,,
6.5.1,"Los cambios en todos los componentes del sistema en el entorno de producción se realizan de acuerdo con los procedimientos establecidos que incluyen: • Motivo y descripción del cambio. • Documentación del impacto a la seguridad. • Aprobación documentada del cambio por las partes autorizadas. • Pruebas para verificar que el cambio no afecta negativamente la seguridad del sistema. • En el caso de los cambios de software a la medida y personalizados, todas las actualizaciones se comprueban para determinar que cumplen con el requisito 6.2.4 antes de ser instalados para producción. • Procedimientos para hacer frente a los fallos y volver a un estado seguro. © 2006- 2024 Implementado Implementado",Evalúe los procedimientos documentados de control de cambios. ; Evalúe los cambios recientes a los componentes del sistema y rastree esos cambios hasta la documentación de control de cambios relacionada. ; Evalúe la documentación de control de cambios.,
6.5.2,"Al completar un cambio significativo, se confirma que todos los Requisitos de PCI DSS están vigentes en todos los sistemas y redes nuevos o modificados, y la documentación se actualiza según corresponda.",Evalúe la documentación en busca de cambios significativos. ; Entreviste al personal . ; Observe los sistemas/redes afectados.,"Estos cambios significativos también deben capturarse y reflejarse en la actividad de confirmación del alcance PCI DSS anual de la entidad, según el Requisito 12.5.2."
6.5.3,Los entornos de preproducción se separan de los entornos de producción y la separación se aplica con controles de acceso.,Evalúe las políticas y procedimientos. ; Evalúe la documentación de la red y las configuraciones de los controles de seguridad de la red. ; Evalúe la configuración del control de acceso.,
6.5.4,Los roles y las funciones se separan entre los entornos de producción y pre- producción para asignar responsabilidades de manera tal que sólo se desplieguen los cambios revisados y aprobados .,Evalúe las políticas y procedimientos. ; Observe los procesos. ; Entreviste al personal.,"En entornos con personal limitado donde los individuos desempeñan múltiples roles o funciones, este mismo objetivo puede lograrse con controles de procedimiento adicionales que asignen responsabilidades. Por ejemplo, un desarrollador puede ser también un administrador que utiliza una cuenta de nivel administrador con privilegios especiale s en el entorno de desarrollo y, para su función de desarrollador, utiliza una cuenta separada con acceso de nivel de usuario al entorno de producción."
6.5.5,"Los datos PAN activos no se utilizan en entornos de pre- producción, excepto cuando esos entornos están incluidos en el CDE y protegidos de acuerdo con todos los Requisitos de PCI DSS aplicable. © 2006- 2024 Implementado Implementado",Evalúe las políticas y procedimientos. ; Observe los procesos de prueba. ; Entreviste al personal . ; Evalúe los datos de las pruebas de preproducción.,
6.5.6,Los datos de prueba y las cuentas de pruebas se eliminan de los componentes del sistema antes de que el sistema entre en producción. © 2006- 2024 Implement ar Medidas Sólidas de Control de Acceso Requisito 7: Restri ngir el Acceso a los Componentes del Sistema y a los Datos de T arjetahabiente Según la Necesidad de Conocimiento de la Empresa Implementado Implementado,Evalúe las políticas y procedimientos. ; Observe los procesos de prueba tanto de los programas informáticos existentes como de las aplicaciones internas. ; Entreviste al personal. ; Evalúe los datos y las cuentas de los programas informáticos existentes actualizados y de las aplicaciones instaladas recientemente.,
7.1,Se definen y comprenden los procesos y mecanismos para restringir el acceso a los componentes del sistema y a los datos de tarjetahabiente según la necesidad de negocio .,,
7.1.1,Todas las políticas de seguridad y procedimientos operativos que se identifican en el Requisito 7 son: • Documentados . • Actualizados . • En uso . • Conocidos por todas las partes involucradas.,Evalúe la documentación. ; Entreviste al personal .,
7.1.2,"Los roles y responsabilidades para realizar las actividades del Requisito 7 están documentadas, asignadas y son comprendidos .",Evalúe la documentación. ; Entreviste al personal responsable.,
7.2,El acceso a los componentes y datos del sistema se define y asigna adecuadamente.,,
7.2.1,Se define un modelo de control de acceso que incluye la autorización de acceso como sigue : • Acceso apropiado según el tipo de negocios de la entidad y las necesidades de acceso . • Acceso a los componentes del sistema y a los recursos de datos basados en la clasificación y las funciones del trabajo del usuario. • Los privilegios mínimos requeridos (por documentados. © 2006- 2024 Implementado Implementado,Evalúe las políticas y procedimientos documentados. ; Entreviste al personal . ; Evalúe la configuración del modelo de control de acceso.,
7.2.2,"El acceso se asigna a los usuarios, incluidos los privilegiados, en función de: • La clasificación y función del trabajo. • Los privilegios mínimos necesarios para realizar las responsabilidades del trabajo.","Evalúe las políticas y procedimientos. ; Evalúe la configuración de acceso de los usuarios, incluso de los privilegiados. ; Entreviste al personal administrativo responsable. ; Entreviste al personal responsable de asignar el acceso.",
7.2.3,Los privilegios requeridos son aprobados por el personal autorizado.,Evalúe las políticas y procedimientos. ; Evalúe las identificaciones de los usuarios y los privilegios asignados. ; Evalúe las aprobaciones documentadas.,
7.2.4,"Todas las cuentas de usuario y los privilegios de acceso relacionados, incluyendo las cuentas de terceros/proveedores, se revisan de la siguiente manera: • Al menos una vez cada seis meses. • Para asegurarse de que las cuentas de usuario y el acceso sigan siendo apropiados según la función del trabajo. • Se aborda cualquier acceso inadecuado. • La gerencia reconoce que el acceso sigue siendo apropiado. © 2006- 2024 Implementado Implementado",Evalúe las políticas y procedimientos. ; Entreviste al personal responsable. ; Evalúe los resultados documentados de evaluaciones periódicas de las cuentas de usuarios.,"Este requisito se aplica a todas las cuentas de usuario y privilegios de acceso relacionados incluyendo las que utiliza el personal y terceros/proveedores, y las cuentas utilizadas para acceder a servicios de terceros en la nube. Consulte los Requisitos 7.2.5 y 7.2.5.1 y 8.6.1 a 8.6.3 para conocer los controles de aplicaciones y cuentas del sistema. Este requisito es una práctica recomendada hasta el 31 de marzo de 2025, después de lo cual será obligatorio y debe tenerse en cuenta en su totalidad durante una evaluación PCI DSS ."
7.2.5,"Todas las aplicaciones y cuentas del sistema y los privilegios de acceso relacionados se asignan y administran de la siguiente manera: • Basado en los privilegios mínimos necesarios para la operatividad del sistema o aplicación. • El acceso está limitado a los sistemas, aplicaciones o procesos que específicamente requieren su uso.",Evalúe las políticas y procedimientos. ; Evalúe los privilegios asociados a las cuentas del sistema y de las aplicaciones. ; Entreviste al personal responsable.,"Este requisito es una práctica recomendada hasta el 31 de marzo de 2025, fecha a partir de la cual será obligatorio y deberá tenerse en cuenta en su totalidad durante una evaluación PCI DSS."
7.2.5.1,"Todo el acceso de aplicaciones y cuentas del sistema y los privilegios de acceso relacionados se revisan de la siguiente manera : • Periódicamente, (a una frecuencia definida en el análisis de riesgos específico de la entidad, el cual se desarrolla de acuerdo a todos los elementos especificados en el Requisito 12.3.1). • El acceso a la aplicación/sistema sigue siendo apropiado para la función que se está realizando. • Se aborda cualquier acceso inadecuado. • La gerencia reconoce que el acceso sigue siendo apropiado. © 2006- 2024 Implementado Implementado",Evalúe las políticas y procedimientos. ; Evalúe el análisis de riesgos específico. ; Entreviste al personal responsable. ; Evalúe los resultados documentados de las revisiones periódicas de las cuentas del sistema y aplicaciones y de los privilegios correspondientes.,"Este requisito es una práctica recomendada hasta el 31 de marzo de 2025, después de lo cual será obligatorio y debe tenerse en cuenta en su totalidad durante una evaluación PCI DSS ."
7.2.6,"Todo acceso por parte de los usuarios a las bases de datos de tarjetahabiente está restringido de la siguiente manera: • A través de aplicaciones u otros métodos programáticos, con acceso y acciones permitidas basadas en las funciones y privilegios mínimos del usuario. • Solo los administradores autorizados pueden acceder directamente o consultar las bases de datos de CHD almacenados .",Evalúe las políticas y procedimientos. ; Entreviste al personal. ; Evalúe los ajustes de configuración para consultar los depósitos de datos de tarjetahabiente almacenados.,Este requisito se aplica a los controles para el acceso de los usuarios a las bases de datos de tarjetahabiente almacenados . Consulte los Requisitos 7.2.5 y 7.2.5.1 y 8.6.1 a 8.6.3 para conocer los controles para aplicaciones y cuentas del sistema.
7.3,El acceso a los componentes y datos del sistema se gestiona a través de un sistema de control de acceso.,,
7.3.1,Existe un sistema de control de acceso que proveedor.,Evalúe la documentación del proveedor. ; Evalúe los ajustes de configuración.,
7.3.2,"Los sistemas de control de acceso están configurados para aplicar los permisos asignados a individuos, aplicaciones, y sistemas basados en la clasificación y función del trabajo .",Evalúe la documentación del proveedor. ; Evalúe los ajustes de configuración.,
7.3.3,"El sistema de control de acceso está configurado para ""denegar todo"" predeterminadamente.",Evalúe los ajustes de configuración. ; Evalúe la documentación del proveedor. © 2006- 2024 Requisito 8: Identifi car a los Usuarios y Autent icar el Acceso a los Componentes del Sistema Implementado Implementado,
8.1,Los procesos y mecanismos para identificar a los usuarios y autenticar el acceso a los componentes del sistema están definidos y comprendidos.,,
8.1.1,Todas las políticas de seguridad y procedimientos operativos que se identifican en el Requisito 8 están : • Documentados. • Actualizados. • En uso. • Conocidos por todas las partes involucradas.,Evalúe la documentación. ; Entreviste al personal.,
8.1.2,"Los roles y responsabilidades para realizar las actividades del Requisito 8 están documentados, asignados y son comprendidos .",Evalúe la documentación. ; Entreviste al personal responsable.,
8.2,La identificación de usuarios y las cuentas relacionadas para usuarios y administradores se gestionan estrictamente durante el ciclo de vida de una cuenta.,,
8.2.1,A todos los usuarios se les asigna un ID único antes de permitirles el acceso a los componentes del sistema o a los datos de tarjetahabiente. © 2006- 2024 Implementado Implementado,Entreviste al personal responsable. ; Evalúe los registros de auditoría y otras evidencias.,Este requisito no está destinado a aplicarse a las cuentas de usuario de los terminales de punto de venta que sólo tienen acceso a un número de tarjeta simultáneamente para procesar una única transacción. Consulte la sección “Respuestas a los Requisitos” (página vi) para obtener información sobre estas opciones de respuesta.
